created_at,account_id,account_lead_id,modified_at,log_type,log_id,log_date,log_subtype_id,log_subtype_name,milestone_id,milestone_name,log_note,log_user_id,log_user_email,log_user_name,group_id,group_name,imported,updated_at,log_type_id
2019-09-16 15:09:44.771282,10,1125803,09/11/2019 01:06:18,Distribution,255842,09/10/2019 18:03:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.771282,4
2019-09-16 15:09:44.771334,10,1125804,09/11/2019 01:06:18,Status,155629,09/10/2019 18:05:43,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.771334,7
2019-09-16 15:09:44.771384,10,1125804,09/11/2019 01:06:18,CreationLog,160817,09/10/2019 18:05:39,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.771384,
2019-09-16 15:09:44.771434,10,1125804,09/11/2019 01:06:18,Export,113509,09/10/2019 18:05:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125804"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""LowerMyBills"",
		  ""campaignGroup"": ""Sweeps 2019"",
		  ""creditProfile"": ""EXCELLENT"",
		  ""dateAdded"": ""9/10/2019 6:05 PM"",
		  ""dayPhone"": ""(555) 720-5677"",
		  ""email"": ""qsanders@gmail.com"",
		  ""eveningPhone"": ""(555) 124-6454"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Jason"",
		  ""intendedPropertyUse"": ""SECONDARY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Hernandez"",
		  ""loanAmount"": ""365250.00312"",
		  ""loanPurpose"": ""EQUITY"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""MIMICHIGAN"",
		  ""propertyType"": ""2FAMILY"",
		  ""propertyZipCode"": ""43911"",
		  ""purchasePrice"": ""262152.00132"",
		  ""LeadProviderName"": ""ENCOMPASS"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.8"",
		  ""FICO"": ""751""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.771434,6
2019-09-16 15:09:44.771484,10,1125804,09/11/2019 01:06:18,Email,432968,09/10/2019 18:05:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.771484,5
2019-09-16 15:09:44.771533,10,1125804,09/11/2019 01:06:18,Email,432967,09/10/2019 18:05:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.771533,5
2019-09-16 15:09:44.771587,10,1125804,09/11/2019 01:06:18,Distribution,255843,09/10/2019 18:05:43,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.771587,4
2019-09-16 15:09:44.771639,10,1125805,09/10/2019 18:07:42,Status,155630,09/10/2019 18:07:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.771639,7
2019-09-16 15:09:44.771690,10,1125805,09/10/2019 18:07:42,CreationLog,160818,09/10/2019 18:07:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.771690,
2019-09-16 15:09:44.771751,10,1125805,09/10/2019 18:07:42,Export,113510,09/10/2019 18:07:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125805"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Website"",
		  ""campaignGroup"": ""Nine Hills Transfers"",
		  ""creditProfile"": ""GOOD"",
		  ""dateAdded"": ""9/10/2019 6:07 PM"",
		  ""dayPhone"": ""(555) 614-2062"",
		  ""email"": ""jason38@day.com"",
		  ""eveningPhone"": ""(555) 311-2978"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Cynthia"",
		  ""intendedPropertyUse"": ""PRIMARYRESIDENCE"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Torres"",
		  ""loanAmount"": ""6559.002"",
		  ""loanPurpose"": ""HOMEREFINANCE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""FLFLORIDA"",
		  ""propertyType"": ""TOWNHOUSE"",
		  ""propertyZipCode"": ""68923"",
		  ""purchasePrice"": ""329715.0031"",
		  ""LeadProviderName"": ""PROPAIR-BANKWEBSITEEMAIL"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.4"",
		  ""FICO"": ""344""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.771751,6
2019-09-16 15:09:44.771805,10,1125805,09/10/2019 18:07:42,Email,432969,09/10/2019 18:07:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.771805,5
2019-09-16 15:09:44.771859,10,1125805,09/10/2019 18:07:42,Email,432970,09/10/2019 18:07:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.771859,5
2019-09-16 15:09:44.771912,10,1125805,09/10/2019 18:07:42,Distribution,255844,09/10/2019 18:07:42,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:44.771912,4
2019-09-16 15:09:44.771967,10,1125806,09/10/2019 18:09:42,Status,155631,09/10/2019 18:09:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.771967,7
2019-09-16 15:09:44.772024,10,1125806,09/10/2019 18:09:42,CreationLog,160819,09/10/2019 18:09:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.772024,
2019-09-16 15:09:44.772077,10,1125806,09/10/2019 18:09:42,Export,113511,09/10/2019 18:09:40,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125806"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Self Generated"",
		  ""campaignGroup"": ""Use Branch Specific"",
		  ""creditProfile"": ""VERYGOOD"",
		  ""dateAdded"": ""9/10/2019 6:09 PM"",
		  ""dayPhone"": ""(555) 928-5167"",
		  ""email"": ""dburgess@jackson.com"",
		  ""eveningPhone"": ""(555) 839-5385"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Rebecca"",
		  ""intendedPropertyUse"": ""PRIMARYHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Taylor"",
		  ""loanAmount"": ""932127.0035"",
		  ""loanPurpose"": ""LOWERMYINTERESTRATE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""RI"",
		  ""propertyType"": ""MULTIPLEFAMILYDWELLING"",
		  ""propertyZipCode"": ""38155"",
		  ""purchasePrice"": ""234569.00"",
		  ""LeadProviderName"": ""FREERATEUPDATE"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.4"",
		  ""FICO"": ""548""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.772077,6
2019-09-16 15:09:44.772130,10,1125806,09/10/2019 18:09:42,Email,432971,09/10/2019 18:09:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.772130,5
2019-09-16 15:09:44.772182,10,1125806,09/10/2019 18:09:42,Email,432972,09/10/2019 18:09:40,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.772182,5
2019-09-16 15:09:44.772234,10,1125806,09/10/2019 18:09:42,Distribution,255845,09/10/2019 18:09:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.772234,4
2019-09-16 15:09:44.772291,10,1125807,09/11/2019 01:06:19,Status,155632,09/10/2019 18:11:43,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.772291,7
2019-09-16 15:09:44.772345,10,1125807,09/11/2019 01:06:19,CreationLog,160820,09/10/2019 18:11:39,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.772345,
2019-09-16 15:09:44.772428,10,1125807,09/11/2019 01:06:19,Export,113512,09/10/2019 18:11:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125807"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""LowerMyBills"",
		  ""campaignGroup"": ""Sweeps 2019"",
		  ""creditProfile"": ""638"",
		  ""dateAdded"": ""9/10/2019 6:11 PM"",
		  ""dayPhone"": ""(555) 879-0085"",
		  ""email"": ""(Hard Bounce)"",
		  ""eveningPhone"": ""(555) 378-2195"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Kayla"",
		  ""intendedPropertyUse"": ""INVESTMENTPROPERTY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Smith"",
		  ""loanAmount"": ""99354.005"",
		  ""loanPurpose"": ""2NDMORTGAGE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""NEWHAMPSHIRE"",
		  ""propertyType"": ""CONDOMINIUMTOWNHOME"",
		  ""propertyZipCode"": ""66168"",
		  ""purchasePrice"": ""35281.005"",
		  ""LeadProviderName"": ""HTTPSMYPROPAIR-BANK.COMFIXEDRATEMORTGAGE"",
		  ""IsMilitary"": ""No"",
		  ""CIS"": ""0.3"",
		  ""FICO"": ""819""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.772428,6
2019-09-16 15:09:44.772498,10,1125807,09/11/2019 01:06:19,Email,432973,09/10/2019 18:11:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.772498,5
2019-09-16 15:09:44.772557,10,1125807,09/11/2019 01:06:19,Email,432974,09/10/2019 18:11:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.772557,5
2019-09-16 15:09:44.772613,10,1125807,09/11/2019 01:06:19,Distribution,255846,09/10/2019 18:11:43,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.772613,4
2019-09-16 15:09:44.772673,10,1125808,09/11/2019 01:06:19,Status,155633,09/10/2019 18:13:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.772673,7
2019-09-16 15:09:44.772738,10,1125808,09/11/2019 01:06:19,CreationLog,160821,09/10/2019 18:13:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.772738,
2019-09-16 15:09:44.772803,10,1125808,09/11/2019 01:06:19,Export,113513,09/10/2019 18:13:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125808"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Referral"",
		  ""campaignGroup"": ""Test Campaign"",
		  ""creditProfile"": ""VERYGOOD"",
		  ""dateAdded"": ""9/10/2019 6:13 PM"",
		  ""dayPhone"": ""(555) 986-8619"",
		  ""email"": ""omurphy@yahoo.com"",
		  ""eveningPhone"": ""(555) 336-3846"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Elizabeth"",
		  ""intendedPropertyUse"": ""SECONDHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Booth"",
		  ""loanAmount"": ""32573.00"",
		  ""loanPurpose"": ""EQUITY"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""BEDFORDNY"",
		  ""propertyType"": ""MULTIFAM"",
		  ""propertyZipCode"": ""63862"",
		  ""purchasePrice"": ""315382.002"",
		  ""LeadProviderName"": ""LENDINGTREE"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.2"",
		  ""FICO"": ""390""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.772803,6
2019-09-16 15:09:44.772872,10,1125808,09/11/2019 01:06:19,Email,432975,09/10/2019 18:13:42,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.772872,5
2019-09-16 15:09:44.772994,10,1125808,09/11/2019 01:06:19,Email,432976,09/10/2019 18:13:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.772994,5
2019-09-16 15:09:44.773081,10,1125808,09/11/2019 01:06:19,Distribution,255847,09/10/2019 18:13:41,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:44.773081,4
2019-09-16 15:09:44.773168,10,1125809,09/10/2019 18:15:42,Status,155634,09/10/2019 18:15:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.773168,7
2019-09-16 15:09:44.773259,10,1125809,09/10/2019 18:15:42,CreationLog,160822,09/10/2019 18:15:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.773259,
2019-09-16 15:09:44.773347,10,1125809,09/10/2019 18:15:42,Email,432977,09/10/2019 18:15:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.773347,5
2019-09-16 15:09:44.773435,10,1125809,09/10/2019 18:15:42,Email,432978,09/10/2019 18:15:40,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.773435,5
2019-09-16 15:09:44.773522,10,1125809,09/10/2019 18:15:42,Distribution,255848,09/10/2019 18:15:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.773522,4
2019-09-16 15:09:44.773608,10,1125810,09/10/2019 18:17:42,Status,155635,09/10/2019 18:17:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.773608,7
2019-09-16 15:09:44.773695,10,1125810,09/10/2019 18:17:42,CreationLog,160823,09/10/2019 18:17:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.773695,
2019-09-16 15:09:44.773792,10,1125810,09/10/2019 18:17:42,Export,113514,09/10/2019 18:17:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125810"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Wisdom"",
		  ""campaignGroup"": ""Perks"",
		  ""creditProfile"": ""465"",
		  ""dateAdded"": ""9/10/2019 6:17 PM"",
		  ""dayPhone"": ""(555) 105-2714"",
		  ""email"": ""martindevon@hotmail.com"",
		  ""eveningPhone"": ""(555) 591-2286"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Tracy"",
		  ""intendedPropertyUse"": ""SECONDHOME"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Hernandez"",
		  ""loanAmount"": ""880081.00"",
		  ""loanPurpose"": ""LOWERMYINTERESTRATE"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""MS"",
		  ""propertyType"": ""SINGLEFAM"",
		  ""propertyZipCode"": ""58093"",
		  ""purchasePrice"": ""347278.00"",
		  ""LeadProviderName"": ""DOUBLEPOSITIVEUPDATELEADGET"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.3"",
		  ""FICO"": ""676""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.773792,6
2019-09-16 15:09:44.773879,10,1125810,09/10/2019 18:17:42,Email,432979,09/10/2019 18:17:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.773879,5
2019-09-16 15:09:44.773940,10,1125810,09/10/2019 18:17:42,Email,432980,09/10/2019 18:17:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.773940,5
2019-09-16 15:09:44.774021,10,1125810,09/10/2019 18:17:42,Distribution,255849,09/10/2019 18:17:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.774021,4
2019-09-16 15:09:44.774086,10,1125811,09/10/2019 18:19:41,Status,155636,09/10/2019 18:19:41,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.774086,7
2019-09-16 15:09:44.774141,10,1125811,09/10/2019 18:19:41,CreationLog,160824,09/10/2019 18:19:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.774141,
2019-09-16 15:09:44.774195,10,1125811,09/10/2019 18:19:41,Email,432981,09/10/2019 18:19:40,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.774195,5
2019-09-16 15:09:44.774249,10,1125811,09/10/2019 18:19:41,Email,432982,09/10/2019 18:19:40,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.774249,5
2019-09-16 15:09:44.774301,10,1125811,09/10/2019 18:19:41,Distribution,255850,09/10/2019 18:19:41,38,New Lead Distribution,,,,11402,test4@pro-pair.com,"GottaHaveThose, Recommendations",,,,2019-09-16 15:09:44.774301,4
2019-09-16 15:09:44.774354,10,1125812,09/11/2019 01:06:21,Status,155637,09/10/2019 18:21:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.774354,7
2019-09-16 15:09:44.774410,10,1125812,09/11/2019 01:06:21,CreationLog,160825,09/10/2019 18:21:40,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.774410,
2019-09-16 15:09:44.774463,10,1125812,09/11/2019 01:06:21,Export,113515,09/10/2019 18:21:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125812"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Referral"",
		  ""campaignGroup"": ""Test Campaign"",
		  ""creditProfile"": ""BELOWAVERAGE619ANDBELOW"",
		  ""dateAdded"": ""9/10/2019 6:21 PM"",
		  ""dayPhone"": ""(555) 646-8710"",
		  ""email"": ""jeffreyhaynes@black-brown.com"",
		  ""eveningPhone"": ""(555) 270-4479"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Pamela"",
		  ""intendedPropertyUse"": ""PRIMARY"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Jimenez"",
		  ""loanAmount"": ""184094.00"",
		  ""loanPurpose"": ""HOMEIMPROVEMENT"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""LAFAYETTEIN"",
		  ""propertyType"": ""2FAMILY"",
		  ""propertyZipCode"": ""45408"",
		  ""purchasePrice"": ""1464.001"",
		  ""LeadProviderName"": ""HTTPSMYPROPAIR-BANK.COMFINDALOAN"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.4"",
		  ""FICO"": ""537""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.774463,6
2019-09-16 15:09:44.774517,10,1125812,09/11/2019 01:06:21,Email,432983,09/10/2019 18:21:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.774517,5
2019-09-16 15:09:44.774570,10,1125812,09/11/2019 01:06:21,Email,432984,09/10/2019 18:21:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.774570,5
2019-09-16 15:09:44.774622,10,1125812,09/11/2019 01:06:21,Distribution,255851,09/10/2019 18:21:42,38,New Lead Distribution,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.774622,4
2019-09-16 15:09:44.774676,10,1125813,09/11/2019 01:06:21,Status,155638,09/10/2019 18:23:42,2,Contact Attempt 1,,,,-100,velocify.system.user@securesend.org,"System, Velocify",,,,2019-09-16 15:09:44.774676,7
2019-09-16 15:09:44.774730,10,1125813,09/11/2019 01:06:21,CreationLog,160826,09/10/2019 18:23:39,-50,,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,-1,2019-09-16 15:09:44.774730,
2019-09-16 15:09:44.774782,10,1125813,09/11/2019 01:06:21,Export,113516,09/10/2019 18:23:41,-50,Failure,,,"https://nijt588ad1.execute-api.us-west-1.amazonaws.com/Stage/leads:{
	""lead"": {
		""payload"": {
			""id"": ""1125813"",
		  ""actionCount"": ""0"",
		  ""campaign"": ""Referral"",
		  ""campaignGroup"": ""Test Campaign"",
		  ""creditProfile"": ""604"",
		  ""dateAdded"": ""9/10/2019 6:23 PM"",
		  ""dayPhone"": ""(555) 697-5597"",
		  ""email"": ""kaitlinramirez@harrison-jones.com"",
		  ""eveningPhone"": ""(555) 525-5204"",
		  ""existingHomeValue"": ""1"",
		  ""firstName"": ""Anthony"",
		  ""intendedPropertyUse"": ""REFINANCE"",
		  ""lastDuplicate"": """",
		  ""lastName"": ""Torres"",
		  ""loanAmount"": ""797935.00"",
		  ""loanPurpose"": ""VA"",
		  ""propertyAddress"": ""na"",
		  ""propertyState"": ""46180"",
		  ""propertyType"": ""SINGLEFAMILYRESIDENCE"",
		  ""propertyZipCode"": ""81663"",
		  ""purchasePrice"": ""708017.005"",
		  ""LeadProviderName"": ""ENCOMPASS"",
		  ""IsMilitary"": ""Yes"",
		  ""CIS"": ""0.1"",
		  ""FICO"": ""715""
		}
	}
}",-100,,"System, Velocify",,,,2019-09-16 15:09:44.774782,6
2019-09-16 15:09:44.774841,10,1125813,09/11/2019 01:06:21,Email,432985,09/10/2019 18:23:41,117,Newly Assigned Lead Notification,,,,1,velocifysandbox@pro-pair.com,"Ewing, Ethan",20,Main,,2019-09-16 15:09:44.774841,5
2019-09-16 15:09:44.774894,10,1125813,09/11/2019 01:06:21,Email,432986,09/10/2019 18:23:41,119,Introduction Email: Generic,,,,-100,,"System, Email",,,,2019-09-16 15:09:44.774894,5
